,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
1,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
2,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
3,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
4,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
5,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
6,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
7,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
8,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
9,0.006289308176100629,0.047619047619047616,0.02040816326530612,0.06666666666666667,0.0002984183825723665,0.001984126984126984,0.003787878787878788,0.006048387096774193,0.5,0.00024108003857280618,0.0033333333333333335,1.6695884464479505e-05,0.007575757575757576,0.0006954102920723226,0.001607717041800643,0.00022079929344226098,0.0004833252779120348,0.0028208744710860366,0.01639344262295082,0.0037313432835820895
